brand,model,type,mp,optical_zoom,digital_zoom,screen_size,price,matches
sony,700tvl,NULL,,,,,47.74,"{'www.alibaba.com//6793', 'www.alibaba.com//37838', 'www.alibaba.com//30460', 'www.alibaba.com//26954', 'www.alibaba.com//25672', 'www.alibaba.com//27526', 'www.alibaba.com//27905', 'www.alibaba.com//35017', 'www.alibaba.com//32653', 'www.alibaba.com//27939', 'www.alibaba.com//33954', 'www.alibaba.com//24405', 'www.alibaba.com//24876', 'www.alibaba.com//28227', 'www.alibaba.com//22810', 'www.alibaba.com//35790', 'www.alibaba.com//33590', 'www.alibaba.com//30518', 'www.alibaba.com//29597', 'www.alibaba.com//26754', 'www.alibaba.com//34734', 'www.alibaba.com//32984', 'www.alibaba.com//25939', 'www.alibaba.com//24592', 'www.alibaba.com//7605', 'www.alibaba.com//24623', 'www.alibaba.com//35429', 'www.alibaba.com//6648', 'www.alibaba.com//24340', 'www.alibaba.com//5543', 'www.alibaba.com//6824', 'www.alibaba.com//27186', 'www.alibaba.com//32797', 'www.alibaba.com//24793', 'www.alibaba.com//26667', 'www.alibaba.com//23963', 'www.alibaba.com//37247', 'www.alibaba.com//36532', 'www.alibaba.com//27602', 'www.alibaba.com//29142', 'www.alibaba.com//24348', 'www.alibaba.com//25109', 'www.alibaba.com//35655', 'www.alibaba.com//27930', 'www.alibaba.com//27197', 'www.alibaba.com//25566', 'www.alibaba.com//6714', 'www.alibaba.com//27868', 'www.alibaba.com//34775', 'www.alibaba.com//37225', 'www.alibaba.com//33967', 'www.alibaba.com//6726', 'www.alibaba.com//33959', 'www.alibaba.com//28446', 'www.alibaba.com//23549', 'www.alibaba.com//26184', 'www.alibaba.com//34200', 'www.alibaba.com//26895', 'www.alibaba.com//22808', 'www.alibaba.com//35003', 'www.alibaba.com//26626', 'www.alibaba.com//28439', 'www.alibaba.com//5581', 'www.alibaba.com//27816', 'www.alibaba.com//26100', 'www.alibaba.com//29493', 'www.alibaba.com//5584', 'www.alibaba.com//34417', 'www.alibaba.com//26066', 'www.alibaba.com//22729', 'www.alibaba.com//37848', 'www.alibaba.com//25065', 'www.alibaba.com//29363', 'www.alibaba.com//29133'}"
sony,720tvl,NULL,,,,,34.0,"{'www.alibaba.com//6811', 'www.alibaba.com//29753'}"
sony,7k,slr kit,,,,,,{'www.ilgs.net//38'}
sony,ilce 7r,NULL,,,,,1733.02,"{'www.shopbot.com.au//258', 'www.price-hunt.com//737', 'www.mypriceindia.com//52', 'www.ebay.com//46694', 'www.shopmania.in//1458'}"
sony,7s,NULL,,,,,,"{'www.shopbot.com.au//344', 'www.mypriceindia.com//40'}"
sony,800 tvl,NULL,,,,,42.0,{'www.alibaba.com//27323'}
sony,800tvl,NULL,,,,,46.75,"{'www.alibaba.com//25883', 'www.alibaba.com//22834', 'www.alibaba.com//25378', 'www.alibaba.com//24953', 'www.alibaba.com//27699', 'www.alibaba.com//37514', 'www.alibaba.com//7632', 'www.alibaba.com//6813'}"
sony,a-100,digital slr,10.2,,,2.5,,{'www.ebay.com//47507'}
sony,a1,NULL,,,,,,{'www.alibaba.com//29215'}
sony,a100,digital slr,10.2,,,2.5,,"{'www.ebay.com//42524', 'www.ebay.com//59675', 'www.ebay.com//45906', 'www.ebay.com//56149', 'www.ebay.com//54803', 'www.ebay.com//45099', 'www.ebay.com//59485', 'www.ebay.com//41988', 'www.ebay.com//53761', 'www.ebay.com//57779', 'www.ebay.com//45957', 'www.ebay.com//43695', 'www.ebay.com//52802', 'www.ebay.com//43947', 'www.ebay.com//46146', 'www.ebay.com//58846', 'www.ebay.com//53602', 'www.ebay.com//23867'}"
sony,a200,digital slr,10.2,,,2.7,,"{'www.ebay.com//60407', 'www.ebay.com//60354', 'www.ebay.com//60464', 'www.ebay.com//43482', 'www.ebay.com//45229', 'www.ebay.com//55461', 'www.ebay.com//55777', 'www.ebay.com//60851', 'www.ebay.com//47685', 'www.ebay.com//56357', 'www.ebay.com//56458', 'www.ebay.com//45010', 'www.ebay.com//55017', 'www.ebay.com//48116', 'www.ebay.com//45042'}"
sony,a230,digital slr,10.2,,,2.7,,"{'www.ebay.com//59262', 'www.ebay.com//44783', 'www.ebay.com//54592', 'www.ebay.com//53887', 'www.ebay.com//52919', 'www.priceme.co.nz//2378', 'www.ebay.com//47761', 'www.ebay.com//44292', 'www.ebay.com//59738', 'www.ebay.com//60708', 'www.ebay.com//48056', 'www.ebay.com//48054', 'www.ebay.com//45396', 'www.ebay.com//58170', 'www.ebay.com//42511'}"
sony,a230l,digital slr,10.2,3.0,,2.7,,"{'www.ebay.com//41908', 'cammarkt.com//90', 'www.ebay.com//60189', 'www.ebay.com//42566', 'www.ebay.com//43835'}"
sony,a290,NULL,,,,,256.52,"{'www.shopmania.in//1706', 'www.pricedekho.com//1029', 'www.ebay.com//45305', 'www.ebay.com//53148', 'www.priceme.co.nz//2210'}"
sony,a300,digital slr,10.2,,,2.7,,"{'www.ebay.com//42862', 'www.ebay.com//45950', 'www.ebay.com//53191', 'www.ebay.com//54228', 'www.ebay.com//43223', 'www.ebay.com//45438', 'www.ebay.com//58892', 'www.ebay.com//44945', 'www.ebay.com//47658', 'www.ebay.com//24876', 'www.ebay.com//43106', 'www.ebay.com//54757', 'www.ebay.com//53635', 'www.ebay.com//55187', 'www.ebay.com//56525'}"
sony,a3000,digital slr,20.1,3.0,,3.0,376.56,"{'www.ebay.com//42572', 'www.ebay.com//55452', 'www.ebay.com//42598', 'www.walmart.com//153', 'www.mypriceindia.com//775', 'www.ebay.com//46730', 'cammarkt.com//287', 'www.ebay.com//44777', 'www.shopbot.com.au//1518', 'www.ebay.com//43326', 'www.ebay.com//44942', 'www.ebay.com//55035', 'www.ebay.com//55207', 'www.ebay.com//43788', 'www.mypriceindia.com//211', 'www.garricks.com.au//126', 'www.ebay.com//47012', 'www.ebay.com//43902', 'www.ebay.com//54559', 'www.ebay.com//53299', 'www.ebay.com//55717', 'www.ebay.com//47337', 'www.walmart.com//697', 'buy.net//6783', 'www.shopbot.com.au//1335', 'www.pcconnection.com//12434', 'www.ebay.com//42073', 'www.shopmania.in//974', 'www.ilgs.net//34', 'www.ebay.com//42185', 'www.ebay.com//42156', 'cammarkt.com//204', 'www.ebay.com//55830', 'www.ebay.com//56812'}"
sony,a33,digital slr,14.2,,,,,"{'www.ebay.com//55198', 'www.priceme.co.nz//1745', 'www.ebay.com//44654', 'www.buzzillions.com//2888', 'www.ebay.com//54446'}"
sony,a330,digital slr,10.2,3.0,,2.7,,"{'www.priceme.co.nz//2277', 'www.ebay.com//52668', 'www.ebay.com//47533', 'www.ebay.com//58043', 'www.ebay.com//54172', 'buy.net//6729', 'www.ebay.com//54731', 'www.ebay.com//54101', 'www.ebay.com//43653', 'www.buzzillions.com//2824', 'www.ebay.com//23986', 'www.ebay.com//24004', 'www.ebay.com//48199', 'www.ebay.com//46387'}"
sony,a35,digital slr,16.2,3.0,,3.0,388.31,"{'www.buzzillions.com//1857', 'www.shopmania.in//1493', 'www.buzzillions.com//1885', 'www.ebay.com//56229', 'www.ebay.com//43957', 'www.ebay.com//55520', 'www.ebay.com//45687', 'www.ebay.com//45607'}"
sony,a350,digital slr,14.2,,,2.7,,"{'www.ebay.com//54459', 'www.ebay.com//56186', 'www.ebay.com//53257', 'www.ebay.com//42031', 'www.ebay.com//44480', 'www.ebay.com//58783', 'www.ebay.com//45203', 'www.ebay.com//46092', 'www.ebay.com//45788'}"
sony,a35k,NULL,,,,,,"{'www.mypriceindia.com//778', 'www.price-hunt.com//9581'}"
sony,slt-a37,NULL,,,,,467.78,"{'www.priceme.co.nz//2150', 'www.shopmania.in//1075', 'www.priceme.co.nz//1681', 'www.ebay.com//42810', 'www.priceme.co.nz//1683', 'www.shopbot.com.au//1550', 'www.shopbot.com.au//1348', 'www.shopmania.in//1163'}"
sony,slt-a37k,NULL,16.1,,,2.7,,"{'www.ebay.com//55799', 'cammarkt.com//63', 'www.pricedekho.com//1102'}"
sony,a380,digital slr,,,,,,"{'www.ebay.com//46069', 'www.ebay.com//45051', 'www.ebay.com//57046', 'www.priceme.co.nz//1855'}"
sony,a390,digital slr,14.2,3.0,,2.7,,"{'www.ebay.com//53355', 'www.ebay.com//59037', 'www.ebay.com//45113', 'www.ebay.com//47044', 'www.priceme.co.nz//2340', 'www.ebay.com//57389', 'www.ebay.com//43027'}"
sony,a390,NULL,14.2,,,,,{'www.ebay.com//59076'}
sony,a390l,NULL,14.0,3.0,,,,{'www.buzzillions.com//1007'}
sony,a5000,NULL,20.1,,,,413.99,"{'buy.net//6408', 'www.shopbot.com.au//1394', 'www.pcconnection.com//12409', 'www.ebay.com//59773', 'www.ebay.com//45789', 'www.ebay.com//47338', 'www.ebay.com//47484', 'www.mypriceindia.com//22', 'www.ebay.com//43499', 'www.pricedekho.com//813', 'www.priceme.co.nz//2186', 'buy.net//5484', 'www.priceme.co.nz//2093', 'buy.net//6051', 'www.eglobalcentral.co.uk//698', 'buy.net//6183', 'www.ebay.com//60126', 'www.walmart.com//707', 'www.ebay.com//54983', 'www.alibaba.com//33951', 'www.price-hunt.com//9693', 'www.priceme.co.nz//2354', 'www.gosale.com//569', 'www.eglobalcentral.co.uk//361', 'www.shopbot.com.au//1301', 'www.gosale.com//630', 'www.mypriceindia.com//129', 'www.price-hunt.com//824', 'www.ebay.com//45766', 'www.price-hunt.com//908', 'www.eglobalcentral.co.uk//50', 'www.ebay.com//43846', 'www.priceme.co.nz//2308', 'www.ebay.com//42325'}"
sony,a5000,point & shoot,20.1,,,3.0,,{'www.ebay.com//43527'}
sony,a5000,mirrorless interchangeable lens,20.1,,,,,{'www.ebay.com//60455'}
sony,a5100,NULL,,,,,429.87,"{'www.ebay.com//43685', 'www.gosale.com//1062', 'www.shopbot.com.au//1546', 'www.priceme.co.nz//12', 'www.shopbot.com.au//229', 'www.gosale.com//1051', 'www.ebay.com//54153', 'www.priceme.co.nz//1954', 'www.ebay.com//48182'}"
sony,a55,digital slr,16.2,,,,585.29,"{'www.ebay.com//56025', 'www.ebay.com//25016', 'www.ebay.com//25159', 'www.shopmania.in//1529', 'www.priceme.co.nz//1963', 'www.ebay.com//55360', 'www.buzzillions.com//951', 'www.ebay.com//57508', 'www.buzzillions.com//2497', 'www.shopmania.in//1621', 'www.ebay.com//53617', 'www.ebay.com//25108', 'cammarkt.com//203', 'www.pricedekho.com//1043'}"
sony,a550,digital slr,14.2,,,3.0,,"{'www.ebay.com//44961', 'www.ebay.com//59943'}"
sony,a560,NULL,14.2,3.0,,,,"{'www.buzzillions.com//2488', 'www.ebay.com//42845', 'www.buzzillions.com//2846'}"
sony,slt-a57,digital slr,,,,,554.17,"{'www.ebay.com//59323', 'www.gosale.com//781', 'www.shopbot.com.au//1431', 'www.shopbot.com.au//1502', 'www.priceme.co.nz//2038', 'www.ebay.com//46978', 'www.priceme.co.nz//1933', 'www.ebay.com//45830', 'www.ebay.com//41901', 'www.ebay.com//46738', 'www.ebay.com//24464', 'www.buzzillions.com//2107', 'www.ebay.com//44903', 'www.price-hunt.com//9568', 'www.shopbot.com.au//1455', 'www.shopmania.in//1632', 'www.ebay.com//46829', 'www.priceme.co.nz//2257', 'www.priceme.co.nz//1694', 'www.ebay.com//53555', 'www.priceme.co.nz//2330', 'www.shopmania.in//1134', 'www.priceme.co.nz//98', 'www.shopbot.com.au//1311', 'www.ebay.com//45307'}"
sony,a57k,NULL,,,4.0,,,"{'www.price-hunt.com//776', 'www.pricedekho.com//758', 'cammarkt.com//169', 'www.mypriceindia.com//779'}"
sony,a58,NULL,,,,,465.26,"{'www.priceme.co.nz//1936', 'www.ebay.com//57594', 'www.ebay.com//47459', 'www.ebay.com//53680', 'www.garricks.com.au//47', 'www.buzzillions.com//1908', 'www.priceme.co.nz//2335', 'www.shopmania.in//1405', 'www.ebay.com//54094', 'www.shopmania.in//1355', 'www.ebay.com//53018', 'www.priceme.co.nz//1820', 'www.ebay.com//54846', 'www.eglobalcentral.co.uk//546', 'www.ebay.com//47517', 'www.garricks.com.au//51', 'www.eglobalcentral.co.uk//307', 'www.ebay.com//48170', 'www.ebay.com//45753', 'www.priceme.co.nz//2204'}"
sony,a580,NULL,16.2,,,,,"{'www.ebay.com//47487', 'www.ebay.com//55549', 'www.priceme.co.nz//1905', 'www.buzzillions.com//2917', 'www.priceme.co.nz//2180'}"
sony,a58k,NULL,,,,,,"{'www.ebay.com//47380', 'www.pcconnection.com//12199', 'www.ebay.com//59425', 'www.mypriceindia.com//5', 'www.price-hunt.com//9916', 'www.price-hunt.com//9729', 'www.pricedekho.com//1098'}"
sony,a58m,NULL,,,,,,"{'www.mypriceindia.com//596', 'www.price-hunt.com//774'}"
sony,a58y,NULL,,,,,,"{'www.pricedekho.com//1068', 'www.price-hunt.com//898', 'www.price-hunt.com//890', 'www.mypriceindia.com//127'}"
sony,a6000,NULL,,,,,482.99,"{'www.priceme.co.nz//1802', 'www.mypriceindia.com//738', 'www.ebay.com//48365', 'www.ebay.com//48296', 'buy.net//6417', 'www.gosale.com//450', 'www.ebay.com//43628', 'www.ebay.com//55327', 'www.ebay.com//56933', 'www.shopbot.com.au//1233', 'www.ebay.com//53547', 'www.ebay.com//55720', 'www.gosale.com//806', 'www.mypriceindia.com//8', 'www.priceme.co.nz//39', 'www.garricks.com.au//103', 'www.eglobalcentral.co.uk//46', 'www.eglobalcentral.co.uk//89', 'www.eglobalcentral.co.uk//732', 'buy.net//6447', 'www.priceme.co.nz//84', 'www.ebay.com//57440', 'www.ebay.com//52865', 'www.ebay.com//55122', 'www.ebay.com//47392', 'buy.net//6117', 'www.ebay.com//44556', 'www.ebay.com//44620', 'www.garricks.com.au//120', 'www.ebay.com//44951', 'www.ebay.com//60584', 'www.cambuy.com.au//122', 'www.ebay.com//24146', 'www.shopbot.com.au//1398', 'www.eglobalcentral.co.uk//97', 'www.ebay.com//44735', 'www.ebay.com//42966', 'www.ebay.com//60783', 'www.priceme.co.nz//67', 'www.ebay.com//52699', 'www.ebay.com//46518', 'www.ebay.com//25123', 'www.gosale.com//395'}"
sony,a65,digital slr,24.3,,,,672.62,"{'cammarkt.com//102', 'cammarkt.com//49', 'www.buzzillions.com//2148', 'www.ebay.com//59249', 'www.buzzillions.com//1797', 'www.shopbot.com.au//1552', 'buy.net//5509', 'www.priceme.co.nz//2233', 'www.shopmania.in//1146', 'www.ebay.com//57182', 'www.ebay.com//60558', 'www.ebay.com//47938', 'www.ebay.com//43686', 'www.ebay.com//59795', 'www.shopmania.in//1225', 'www.shopbot.com.au//1512', 'www.ebay.com//45325', 'www.ebay.com//24083', 'www.ebay.com//59069', 'www.garricks.com.au//112', 'www.shopbot.com.au//1563', 'www.ebay.com//58679', 'www.priceme.co.nz//1720', 'www.ebay.com//59399', 'www.priceme.co.nz//2362'}"
sony,a65vk,NULL,,3.0,,,,{'www.mypriceindia.com//709'}
sony,a7,digital slr,24.3,,,,587.0,"{'buy.net//6531', 'www.eglobalcentral.co.uk//539', 'www.ebay.com//60234', 'www.ebay.com//48333', 'www.pcconnection.com//12432', 'www.ebay.com//59569', 'www.ebay.com//54541', 'www.walmart.com//767', 'www.ebay.com//43248', 'www.mypriceindia.com//746', 'www.gosale.com//498', 'www.pricedekho.com//970', 'www.ebay.com//44288', 'www.ebay.com//42414', 'www.ebay.com//53323', 'www.ebay.com//43366', 'www.ebay.com//47638', 'www.ebay.com//58303', 'www.ebay.com//56657', 'www.ebay.com//44087', 'www.ebay.com//54604', 'www.ebay.com//42961', 'www.garricks.com.au//114', 'www.ebay.com//53146', 'www.eglobalcentral.co.uk//733', 'www.pcconnection.com//12363', 'buy.net//5464', 'www.ebay.com//60340', 'www.ebay.com//56554', 'www.ebay.com//43721', 'www.price-hunt.com//733', 'www.alibaba.com//26226'}"
sony,a700,digital slr,12.2,,,3.0,,"{'www.ebay.com//24307', 'www.ebay.com//45451', 'www.ebay.com//24052', 'www.ebay.com//56327', 'www.priceme.co.nz//2211', 'www.ebay.com//43893', 'www.ebay.com//56200'}"
sony,a77,NULL,,,,,1057.58,"{'www.ebay.com//54123', 'www.buzzillions.com//2304', 'www.ebay.com//57927', 'www.ebay.com//56344', 'www.gosale.com//1251', 'www.ebay.com//42265', 'www.ebay.com//53807', 'www.gosale.com//722', 'www.garricks.com.au//90', 'www.gosale.com//1033', 'www.ebay.com//54163', 'www.shopmania.in//894', 'www.priceme.co.nz//1732', 'www.alibaba.com//37118', 'www.gosale.com//1060', 'www.ebay.com//53209', 'www.ebay.com//43901', 'www.shopbot.com.au//1410', 'www.ebay.com//59876', 'www.ebay.com//44753', 'www.garricks.com.au//97', 'www.ebay.com//47234', 'www.gosale.com//1014', 'www.shopmania.in//1701', 'www.pricedekho.com//741', 'www.gosale.com//1032', 'www.ebay.com//56883', 'www.ebay.com//42742', 'www.ebay.com//46562', 'www.gosale.com//1280', 'www.gosale.com//1229', 'www.shopbot.com.au//1634', 'www.ebay.com//48548', 'www.ebay.com//57755', 'www.ebay.com//59182'}"
sony,a77 ii,NULL,,,,,,"{'www.ebay.com//55752', 'www.eglobalcentral.co.uk//416', 'www.shopbot.com.au//286', 'www.ebay.com//47124', 'www.ebay.com//57167', 'www.priceme.co.nz//2090', 'www.eglobalcentral.co.uk//446', 'www.ebay.com//45424', 'www.priceme.co.nz//1831'}"
sony,a77v,NULL,24.3,,,,,"{'www.ebay.com//43490', 'www.ebay.com//46677', 'www.price-hunt.com//9595', 'www.price-hunt.com//9579', 'www.pricedekho.com//974', 'www.ebay.com//54853', 'www.ebay.com//56640', 'www.price-hunt.com//9675'}"
sony,a77vm,3d digital camera,24.3,,,,,"{'cammarkt.com//229', 'www.price-hunt.com//926'}"
sony,a7k,slr,24.3,,,,1379.99,{'www.gosale.com//540'}
sony,a7r,NULL,36.4,,,,1586.99,"{'www.ebay.com//57193', 'www.pcconnection.com//12391', 'www.ebay.com//53001', 'www.ebay.com//53668', 'www.pricedekho.com//963', 'www.ebay.com//53228', 'www.ebay.com//24074', 'www.priceme.co.nz//2191', 'www.priceme.co.nz//2295', 'buy.net//5881', 'www.gosale.com//1215', 'www.priceme.co.nz//28', 'www.garricks.com.au//65', 'www.eglobalcentral.co.uk//221'}"
sony,a7s,NULL,,,,,1724.99,"{'www.ebay.com//54755', 'www.eglobalcentral.co.uk//577', 'www.priceme.co.nz//1849', 'www.priceme.co.nz//34', 'www.ebay.com//55635', 'www.gosale.com//400', 'www.priceme.co.nz//2215'}"
sony,a850,NULL,24.0,,,3.0,,"{'www.ebay.com//45575', 'www.buzzillions.com//2686'}"
sony,a850l,NULL,,,,,,{'www.pricedekho.com//1060'}
sony,a900,digital slr,,,,,,"{'www.ebay.com//60538', 'www.buzzillions.com//2371', 'www.ebay.com//42680'}"
sony,a99,NULL,,,,,2332.74,"{'www.ebay.com//44182', 'www.garricks.com.au//21', 'www.ebay.com//24423', 'www.ebay.com//59450', 'www.ebay.com//55421', 'www.ebay.com//23958', 'www.ebay.com//59741', 'www.mypriceindia.com//120', 'www.shopmania.in//1618', 'www.priceme.co.nz//11', 'www.ebay.com//55962', 'www.eglobalcentral.co.uk//604', 'www.garricks.com.au//76', 'www.garricks.com.au//94', 'www.shopbot.com.au//373'}"
sony,slt-a99v,NULL,,,,,,"{'www.buzzillions.com//2430', 'www.gosale.com//973', 'www.buzzillions.com//2105', 'www.gosale.com//1369', 'www.priceme.co.nz//103', 'www.mypriceindia.com//731', 'www.price-hunt.com//9584', 'www.pricedekho.com//966', 'cammarkt.com//37', 'www.ebay.com//60683', 'www.gosale.com//1180', 'www.priceme.co.nz//1794'}"
sony,ax100,NULL,,12.0,160.0,,,{'www.mypriceindia.com//58'}
sony,c200,point & shoot,1.0,2.0,,1.8,,"{'www.ebay.com//24459', 'www.ebay.com//47030'}"
sony,cd1000,point & shoot,2.1,10.0,,2.5,,"{'www.ebay.com//46940', 'www.ebay.com//42062', 'www.ebay.com//56837'}"
sony,cd200,point & shoot,2.1,3.0,,2.5,,"{'www.ebay.com//42637', 'www.ebay.com//47083', 'www.ebay.com//59721'}"
sony,cd300,point & shoot,3.3,3.0,,2.5,,"{'www.ebay.com//60004', 'www.ebay.com//46858', 'www.ebay.com//59231', 'www.ebay.com//60302', 'www.ebay.com//52936'}"
sony,cd350,point & shoot,3.2,3.0,,2.5,,"{'www.ebay.com//58956', 'www.ebay.com//46130', 'www.ebay.com//56721', 'www.ebay.com//55650', 'www.ebay.com//54784', 'www.ebay.com//44191', 'www.ebay.com//45422', 'www.ebay.com//43749'}"
sony,cd350,NULL,3.2,,,,,{'www.ebay.com//60191'}
sony,cd400,point & shoot,4.0,3.0,,2.5,,"{'www.ebay.com//42266', 'www.ebay.com//56252', 'www.ebay.com//48373', 'www.ebay.com//48290', 'www.ebay.com//57375', 'www.ebay.com//42316', 'www.ebay.com//44162', 'www.ebay.com//48954', 'www.ebay.com//55805'}"
sony,cd400kitis,point & shoot,4.0,3.0,,2.5,,"{'www.ebay.com//48050', 'www.ebay.com//24256'}"
sony,cd500,point & shoot,5.0,3.0,,2.5,,"{'www.ebay.com//59005', 'www.ebay.com//45943', 'www.ebay.com//24594', 'www.ebay.com//53948', 'www.ebay.com//46411', 'www.ebay.com//47536'}"
sony,cvi-bv3,NULL,,,,,38.0,{'www.alibaba.com//33036'}
sony,cx4200,NULL,2.0,,,,,{'www.ebay.com//55838'}
sony,dcr-dvd610,NULL,,,,,310.47,{'www.gosale.com//537'}
sony,dd73,point & shoot,0.4,10.0,,2.5,,"{'www.ebay.com//55571', 'www.ebay.com//60020'}"
sony,dg-ep17-d38,NULL,,,,,2.0,{'www.alibaba.com//37046'}
sony,dg-mn11-d38,NULL,,,,,2.0,{'www.alibaba.com//30209'}
sony,dsc 600,NULL,6.0,3.0,,,,{'www.ebay.com//60219'}
sony,dsc 85,digital,,,,,,{'www.ebay.com//54627'}
sony,dsc f1,point & shoot,0.3,,,1.8,,{'www.ebay.com//53770'}
sony,dsc f505,dsc f-505,1200.0,,,,,{'www.ebay.com//59452'}
sony,dsc f505v,point & shoot,3.3,5.0,,1.8,,"{'www.ebay.com//47356', 'www.ebay.com//53075'}"
sony,dsc f55,NULL,2.0,,,,,"{'www.ebay.com//24997', 'www.ebay.com//60902'}"
sony,dsc f707,point & shoot,4.9,5.0,,1.8,,"{'www.ebay.com//53552', 'www.ebay.com//55112', 'www.ebay.com//53461', 'www.ebay.com//54021', 'www.ebay.com//53368', 'www.ebay.com//54180', 'www.ebay.com//54060'}"
sony,dsc f717,point & shoot,5.0,5.0,,1.8,,"{'www.ebay.com//24061', 'www.ebay.com//24470', 'www.ebay.com//24328', 'www.ebay.com//23969', 'www.ebay.com//44353', 'www.ebay.com//59026', 'www.ebay.com//59957', 'www.ebay.com//59339', 'www.ebay.com//52888'}"
sony,dsc f828,point & shoot,8.0,7.0,,1.8,,"{'www.ebay.com//45758', 'www.ebay.com//42836', 'www.ebay.com//54775', 'www.ebay.com//56034', 'www.ebay.com//55238', 'www.ebay.com//59003', 'www.ebay.com//24384', 'www.ebay.com//43098', 'www.ebay.com//54366', 'www.ebay.com//54122'}"
sony,dsc h1,NULL,5.1,12.0,,,,"{'www.ebay.com//59211', 'www.ebay.com//55653', 'www.ebay.com//47758', 'www.ebay.com//45638', 'www.ebay.com//41958', 'www.ebay.com//59628', 'www.ebay.com//44962'}"
sony,dsc h10,point & shoot,8.1,10.0,,3.0,251.85,"{'www.ebay.com//44503', 'www.gosale.com//1096', 'www.ebay.com//42528', 'www.ebay.com//56097', 'www.ebay.com//47921', 'www.ebay.com//58522', 'www.ebay.com//54020', 'www.ebay.com//44754', 'www.ebay.com//58580', 'www.ebay.com//60881'}"
sony,dsc h2,point & shoot,6.0,,,,344.99,"{'www.ebay.com//45202', 'www.ebay.com//60255', 'www.gosale.com//991', 'www.ebay.com//55995', 'www.ebay.com//45997', 'www.ebay.com//58457'}"
sony,dsc h20,point & shoot,10.1,10.0,,3.0,200.09,"{'www.ebay.com//43988', 'www.gosale.com//963', 'www.ebay.com//46111', 'www.ebay.com//44214', 'www.shopmania.in//1710', 'www.ebay.com//48273', 'www.ebay.com//45807'}"
sony,dsc h200,bridge camera,20.1,26.0,,3.0,165.68,"{'www.ebay.com//24262', 'www.shopmania.in//863', 'www.ebay.com//60261', 'www.ebay.com//56954', 'www.ebay.com//24390', 'www.ebay.com//48441', 'www.priceme.co.nz//1788', 'www.ebay.com//53432', 'www.ebay.com//59600', 'www.ebay.com//59551', 'www.ebay.com//55235', 'www.ebay.com//60366', 'www.ebay.com//55013', 'www.ebay.com//60385', 'www.ebay.com//43164', 'www.ebay.com//55273', 'www.ebay.com//42799', 'www.ebay.com//52878', 'www.gosale.com//1190', 'www.ebay.com//47358'}"
sony,dsc h3,point & shoot,8.1,10.0,,2.5,235.97,"{'www.ebay.com//43291', 'www.ebay.com//46716', 'www.ebay.com//47891', 'www.ebay.com//46180', 'www.gosale.com//1325', 'www.ebay.com//57664', 'www.ebay.com//59227', 'www.ebay.com//47382'}"
sony,dsc h300,NULL,20.1,35.0,,3.0,180.69,"{'www.ebay.com//54655', 'www.walmart.com//746', 'www.price-hunt.com//9914', 'www.flipkart.com//2285', 'www.ebay.com//42600', 'www.flipkart.com//315', 'www.ebay.com//46579', 'www.flipkart.com//2251', 'www.ebay.com//45117', 'www.ebay.com//59713', 'www.ebay.com//55858', 'www.shopmania.in//1244', 'www.flipkart.com//2286', 'www.ebay.com//59114', 'www.pcconnection.com//12186', 'www.ebay.com//55162', 'www.ebay.com//60209', 'www.ebay.com//47624', 'www.mypriceindia.com//780', 'www.pricedekho.com//1189', 'www.ebay.com//56613', 'www.ebay.com//55659', 'buy.net//6027'}"
sony,dsc h300,high zoom digital camera,20.1,35.0,35.0,3.0,,{'www.ebay.com//54822'}
sony,dsc h400,NULL,20.1,63.0,,,244.63,"{'www.ebay.com//46156', 'www.ebay.com//58266', 'www.ilgs.net//49', 'www.flipkart.com//2295', 'www.price-hunt.com//743', 'www.ebay.com//54194', 'www.wexphotographic.com//587', 'www.ebay.com//60035', 'www.ebay.com//45012', 'www.ebay.com//55979', 'buy.net//5427', 'www.mypriceindia.com//139', 'www.shopmania.in//1569', 'www.ebay.com//44552', 'www.pricedekho.com//1185', 'buy.net//6370'}"
sony,dsc h5,point & shoot,7.2,12.0,,3.0,,"{'www.ebay.com//60028', 'www.ebay.com//47387', 'www.ebay.com//43046', 'www.ebay.com//59173'}"
sony,dsc h50,point & shoot,9.1,15.0,,3.0,,"{'www.ebay.com//55185', 'www.ebay.com//60885', 'www.ebay.com//41993', 'www.ebay.com//57194', 'www.ebay.com//59649', 'www.ebay.com//55203', 'www.ebay.com//46519', 'www.ebay.com//43962', 'www.ebay.com//48547'}"
sony,dsc h55,point & shoot,14.1,10.0,,3.0,172.49,"{'www.ebay.com//43796', 'www.shopmania.in//1298', 'www.ebay.com//56765', 'www.ebay.com//53754', 'www.ebay.com//55487', 'www.ebay.com//43309', 'www.gosale.com//459', 'www.ebay.com//55949', 'www.priceme.co.nz//1816', 'www.ebay.com//54640', 'www.ebay.com//47915'}"
sony,dsc h7,NULL,8.1,15.0,,2.5,275.99,"{'www.ebay.com//46389', 'www.shopbot.com.au//285', 'www.gosale.com//959', 'www.ebay.com//45394'}"
sony,dsc h70,point & shoot,16.1,10.0,,3.0,137.0,"{'www.ebay.com//43837', 'www.ebay.com//54735', 'www.ebay.com//47165', 'www.ebay.com//44633', 'www.ebay.com//53017', 'www.pricedekho.com//1099', 'www.shopmania.in//1575', 'www.ebay.com//53553', 'www.buzzillions.com//979'}"
